nohup: ignoring input
/root/.openclaw/workspace/polymarket_engine/radar_engine.py:339: DeprecationWarning: datetime.datetime.utcnow() is deprecated and scheduled for removal in a future version. Use timezone-aware objects to represent datetimes in UTC: datetime.datetime.now(datetime.UTC).
  f"{datetime.utcnow().isoformat()} | "
2026-03-14T16:29:34.337042 | deploy=0 watch=7
2026-03-14T16:30:34.338239 | deploy=0 watch=7
2026-03-14T16:31:34.339260 | deploy=0 watch=7
2026-03-14T16:32:34.340249 | deploy=0 watch=7
2026-03-14T16:33:34.341246 | deploy=0 watch=7
2026-03-14T16:34:34.342529 | deploy=0 watch=7
2026-03-14T16:35:34.343770 | deploy=0 watch=7
2026-03-14T16:36:34.344874 | deploy=0 watch=7
2026-03-14T16:37:34.346134 | deploy=0 watch=7
2026-03-14T16:38:34.347287 | deploy=0 watch=7
2026-03-14T16:39:34.348624 | deploy=0 watch=7
2026-03-14T16:40:34.349705 | deploy=0 watch=7
2026-03-14T16:41:34.350788 | deploy=0 watch=7
2026-03-14T16:42:34.351865 | deploy=0 watch=7
2026-03-14T16:43:34.353837 | deploy=0 watch=7
2026-03-14T16:44:34.354909 | deploy=0 watch=7
2026-03-14T16:45:34.355850 | deploy=0 watch=7
2026-03-14T16:46:34.356915 | deploy=0 watch=7
2026-03-14T16:47:34.358308 | deploy=0 watch=7
2026-03-14T16:48:34.359599 | deploy=0 watch=7
2026-03-14T16:49:34.360818 | deploy=0 watch=7
2026-03-14T16:50:34.361871 | deploy=0 watch=7
2026-03-14T16:51:34.363071 | deploy=0 watch=7
2026-03-14T16:52:34.364271 | deploy=0 watch=7
2026-03-14T16:53:34.365551 | deploy=0 watch=7
2026-03-14T16:54:34.366692 | deploy=0 watch=7
2026-03-14T16:55:34.367942 | deploy=0 watch=7
2026-03-14T16:56:34.369424 | deploy=0 watch=7
2026-03-14T16:57:34.370560 | deploy=0 watch=7
2026-03-14T16:58:34.371776 | deploy=0 watch=7
2026-03-14T16:59:34.372862 | deploy=0 watch=7
2026-03-14T17:00:34.373947 | deploy=0 watch=7
2026-03-14T17:01:34.374975 | deploy=0 watch=7
2026-03-14T17:02:34.376019 | deploy=0 watch=7
2026-03-14T17:03:34.377368 | deploy=0 watch=7
2026-03-14T17:04:34.378541 | deploy=0 watch=7
2026-03-14T17:05:34.379760 | deploy=0 watch=7
2026-03-14T17:06:34.381167 | deploy=0 watch=7
2026-03-14T17:07:34.382374 | deploy=0 watch=7
2026-03-14T17:08:34.383461 | deploy=0 watch=7
2026-03-14T17:09:34.384612 | deploy=0 watch=7
2026-03-14T17:10:34.385656 | deploy=0 watch=7
2026-03-14T17:11:34.386705 | deploy=0 watch=7
2026-03-14T17:12:34.387771 | deploy=0 watch=7
2026-03-14T17:13:34.388980 | deploy=0 watch=7
2026-03-14T17:14:34.390478 | deploy=0 watch=7
2026-03-14T17:15:34.391570 | deploy=0 watch=7
2026-03-14T17:16:34.392754 | deploy=0 watch=7
2026-03-14T17:17:34.393888 | deploy=0 watch=7
2026-03-14T17:18:34.395153 | deploy=0 watch=7
2026-03-14T17:19:34.396360 | deploy=0 watch=7
2026-03-14T17:20:34.398313 | deploy=0 watch=7
2026-03-14T17:21:34.399459 | deploy=0 watch=7
2026-03-14T17:22:34.400516 | deploy=0 watch=7
2026-03-14T17:23:34.401588 | deploy=0 watch=7
2026-03-14T17:24:34.402677 | deploy=0 watch=7
2026-03-14T17:25:34.403963 | deploy=0 watch=7
2026-03-14T17:26:34.405480 | deploy=0 watch=7
2026-03-14T17:27:34.406842 | deploy=0 watch=7
2026-03-14T17:28:34.408536 | deploy=0 watch=7
2026-03-14T17:29:34.409870 | deploy=0 watch=7
2026-03-14T17:30:34.411162 | deploy=0 watch=7
2026-03-14T17:31:34.412410 | deploy=0 watch=7
2026-03-14T17:32:34.413592 | deploy=0 watch=7
2026-03-14T17:33:34.414871 | deploy=0 watch=7
2026-03-14T17:34:34.416025 | deploy=0 watch=7
2026-03-14T17:35:34.416922 | deploy=0 watch=7
2026-03-14T17:36:34.417819 | deploy=0 watch=7
2026-03-14T17:37:34.418838 | deploy=0 watch=7
2026-03-14T17:38:34.419897 | deploy=0 watch=7
2026-03-14T17:39:34.420995 | deploy=0 watch=7
2026-03-14T17:40:34.422400 | deploy=0 watch=7
2026-03-14T17:41:34.423624 | deploy=0 watch=7
2026-03-14T17:42:34.424909 | deploy=0 watch=7
2026-03-14T17:43:34.426098 | deploy=0 watch=7
2026-03-14T17:44:34.427141 | deploy=0 watch=7
2026-03-14T17:45:34.428421 | deploy=0 watch=7
2026-03-14T17:46:34.429513 | deploy=0 watch=7
2026-03-14T17:47:34.430529 | deploy=0 watch=7
2026-03-14T17:48:34.431812 | deploy=0 watch=7
2026-03-14T17:49:34.433205 | deploy=0 watch=7
2026-03-14T17:50:34.434535 | deploy=0 watch=7
2026-03-14T17:51:34.435647 | deploy=0 watch=7
2026-03-14T17:52:34.436956 | deploy=0 watch=7
2026-03-14T17:53:34.438127 | deploy=0 watch=7
2026-03-14T17:54:34.439403 | deploy=0 watch=7
2026-03-14T17:55:34.440697 | deploy=0 watch=7
2026-03-14T17:56:34.441878 | deploy=0 watch=7
2026-03-14T17:57:34.443041 | deploy=0 watch=7
2026-03-14T17:58:34.444230 | deploy=0 watch=7
2026-03-14T17:59:34.445548 | deploy=0 watch=7
2026-03-14T18:00:34.447140 | deploy=0 watch=7
2026-03-14T18:01:34.448456 | deploy=0 watch=7
2026-03-14T18:02:34.449676 | deploy=0 watch=7
2026-03-14T18:03:34.450705 | deploy=0 watch=7
2026-03-14T18:04:34.452041 | deploy=0 watch=7
2026-03-14T18:05:34.453322 | deploy=0 watch=7
2026-03-14T18:06:34.454536 | deploy=0 watch=7
2026-03-14T18:07:34.455895 | deploy=0 watch=7
2026-03-14T18:08:34.457031 | deploy=0 watch=7
2026-03-14T18:09:34.458242 | deploy=0 watch=7
2026-03-14T18:10:34.459239 | deploy=0 watch=7
2026-03-14T18:11:34.460353 | deploy=0 watch=7
2026-03-14T18:12:34.461492 | deploy=0 watch=7
2026-03-14T18:13:34.462749 | deploy=0 watch=7
2026-03-14T18:14:34.464035 | deploy=0 watch=7
2026-03-14T18:15:34.465138 | deploy=0 watch=7
2026-03-14T18:16:34.466328 | deploy=0 watch=7
2026-03-14T18:17:34.467380 | deploy=0 watch=7
2026-03-14T18:18:34.468421 | deploy=0 watch=7
2026-03-14T18:19:34.469468 | deploy=0 watch=7
2026-03-14T18:20:34.470770 | deploy=0 watch=7
2026-03-14T18:21:34.471782 | deploy=0 watch=7
2026-03-14T18:22:34.472806 | deploy=0 watch=7
2026-03-14T18:23:34.474036 | deploy=0 watch=7
2026-03-14T18:24:34.475046 | deploy=0 watch=7
2026-03-14T18:25:34.476133 | deploy=0 watch=7
2026-03-14T18:26:34.477319 | deploy=0 watch=7
2026-03-14T18:27:34.478243 | deploy=0 watch=7
2026-03-14T18:28:34.479386 | deploy=0 watch=7
2026-03-14T18:29:34.480400 | deploy=0 watch=7
2026-03-14T18:30:34.481720 | deploy=0 watch=7
2026-03-14T18:31:34.482930 | deploy=0 watch=7
2026-03-14T18:32:34.484115 | deploy=0 watch=7
2026-03-14T18:33:34.485108 | deploy=0 watch=7
2026-03-14T18:34:34.486511 | deploy=0 watch=7
2026-03-14T18:35:34.487561 | deploy=0 watch=7
2026-03-14T18:36:34.488663 | deploy=0 watch=7
2026-03-14T18:37:34.489747 | deploy=0 watch=7
2026-03-14T18:38:34.490784 | deploy=0 watch=7
2026-03-14T18:39:34.491890 | deploy=0 watch=7
2026-03-14T18:40:34.492960 | deploy=0 watch=7
2026-03-14T18:41:34.494044 | deploy=0 watch=7
2026-03-14T18:42:34.495070 | deploy=0 watch=7
2026-03-14T18:43:34.496162 | deploy=0 watch=7
2026-03-14T18:44:34.497439 | deploy=0 watch=7
2026-03-14T18:45:34.498490 | deploy=0 watch=7
2026-03-14T18:46:34.500112 | deploy=0 watch=7
2026-03-14T18:47:34.501233 | deploy=0 watch=7
2026-03-14T18:48:34.502307 | deploy=0 watch=7
2026-03-14T18:49:34.503434 | deploy=0 watch=7
2026-03-14T18:50:34.504514 | deploy=0 watch=7
2026-03-14T18:51:34.505620 | deploy=0 watch=7
2026-03-14T18:52:34.506718 | deploy=0 watch=7
2026-03-14T18:53:34.508227 | deploy=0 watch=7
2026-03-14T18:54:34.509635 | deploy=0 watch=7
2026-03-14T18:55:34.510848 | deploy=0 watch=7
2026-03-14T18:56:34.511826 | deploy=0 watch=7
2026-03-14T18:57:34.513005 | deploy=0 watch=7
2026-03-14T18:58:34.514042 | deploy=0 watch=7
2026-03-14T18:59:34.515149 | deploy=0 watch=7
2026-03-14T19:00:34.516252 | deploy=0 watch=7
2026-03-14T19:01:34.517428 | deploy=0 watch=7
2026-03-14T19:02:34.519323 | deploy=0 watch=7
2026-03-14T19:03:34.520679 | deploy=0 watch=7
2026-03-14T19:04:34.521847 | deploy=0 watch=7
2026-03-14T19:05:34.523016 | deploy=0 watch=7
2026-03-14T19:06:34.524119 | deploy=0 watch=7
2026-03-14T19:07:34.525805 | deploy=0 watch=7
2026-03-14T19:08:34.526936 | deploy=0 watch=7
2026-03-14T19:09:34.529137 | deploy=0 watch=7
2026-03-14T19:10:34.530208 | deploy=0 watch=7
2026-03-14T19:11:34.531542 | deploy=0 watch=7
2026-03-14T19:12:34.533006 | deploy=0 watch=7
2026-03-14T19:13:34.533973 | deploy=0 watch=7
2026-03-14T19:14:34.535180 | deploy=0 watch=7
2026-03-14T19:15:34.537012 | deploy=0 watch=7
2026-03-14T19:16:34.538072 | deploy=0 watch=7
2026-03-14T19:17:34.539145 | deploy=0 watch=7
2026-03-14T19:18:34.540298 | deploy=0 watch=7
2026-03-14T19:19:34.541560 | deploy=0 watch=7
2026-03-14T19:20:34.542990 | deploy=0 watch=7
2026-03-14T19:21:34.544364 | deploy=0 watch=7
2026-03-14T19:22:34.545499 | deploy=0 watch=7
2026-03-14T19:23:34.546658 | deploy=0 watch=7
2026-03-14T19:24:34.547997 | deploy=0 watch=7
2026-03-14T19:25:34.549140 | deploy=0 watch=7
2026-03-14T19:26:34.550228 | deploy=0 watch=7
2026-03-14T19:27:34.551478 | deploy=0 watch=7
2026-03-14T19:28:34.552515 | deploy=0 watch=7
2026-03-14T19:29:34.553604 | deploy=0 watch=7
2026-03-14T19:30:34.554903 | deploy=0 watch=7
2026-03-14T19:31:34.556261 | deploy=0 watch=7
2026-03-14T19:32:34.557441 | deploy=0 watch=7
2026-03-14T19:33:34.558860 | deploy=0 watch=7
2026-03-14T19:34:34.560134 | deploy=0 watch=7
2026-03-14T19:35:34.561284 | deploy=0 watch=7
2026-03-14T19:36:34.562632 | deploy=0 watch=7
2026-03-14T19:37:34.563815 | deploy=0 watch=7
2026-03-14T19:38:34.565034 | deploy=0 watch=7
2026-03-14T19:39:34.566151 | deploy=0 watch=7
2026-03-14T19:40:34.567219 | deploy=0 watch=7
2026-03-14T19:41:34.568388 | deploy=0 watch=7
2026-03-14T19:42:34.569650 | deploy=0 watch=7
2026-03-14T19:43:34.570745 | deploy=0 watch=7
2026-03-14T19:44:34.571793 | deploy=0 watch=7
2026-03-14T19:45:34.572959 | deploy=0 watch=7
2026-03-14T19:46:34.574123 | deploy=0 watch=7
2026-03-14T19:47:34.575175 | deploy=0 watch=7
2026-03-14T19:48:34.576275 | deploy=0 watch=7
2026-03-14T19:49:34.577359 | deploy=0 watch=7
2026-03-14T19:50:34.578611 | deploy=0 watch=7
2026-03-14T19:51:34.580019 | deploy=0 watch=7
2026-03-14T19:52:34.581020 | deploy=0 watch=7
2026-03-14T19:53:34.582036 | deploy=0 watch=7
2026-03-14T19:54:34.583114 | deploy=0 watch=7
2026-03-14T19:55:34.584215 | deploy=0 watch=7
2026-03-14T19:56:34.585554 | deploy=0 watch=7
2026-03-14T19:57:34.586753 | deploy=0 watch=7
2026-03-14T19:58:34.587847 | deploy=0 watch=7
2026-03-14T19:59:34.588874 | deploy=0 watch=7
2026-03-14T20:00:34.590360 | deploy=0 watch=7
2026-03-14T20:01:34.591510 | deploy=0 watch=7
2026-03-14T20:02:34.592536 | deploy=0 watch=7
2026-03-14T20:03:34.594016 | deploy=0 watch=7
2026-03-14T20:04:34.594990 | deploy=0 watch=7
2026-03-14T20:05:34.596327 | deploy=0 watch=7
2026-03-14T20:06:34.597395 | deploy=0 watch=7
2026-03-14T20:07:34.598534 | deploy=0 watch=7
2026-03-14T20:08:34.599655 | deploy=0 watch=7
2026-03-14T20:09:34.600682 | deploy=0 watch=7
2026-03-14T20:10:34.601958 | deploy=0 watch=7
2026-03-14T20:11:34.603276 | deploy=0 watch=7
2026-03-14T20:12:34.604320 | deploy=0 watch=7
2026-03-14T20:13:34.605381 | deploy=0 watch=7
2026-03-14T20:14:34.606412 | deploy=0 watch=7
2026-03-14T20:15:34.607524 | deploy=0 watch=7
2026-03-14T20:16:34.608518 | deploy=0 watch=7
2026-03-14T20:17:34.609537 | deploy=0 watch=7
2026-03-14T20:18:34.610859 | deploy=0 watch=7
2026-03-14T20:19:34.612184 | deploy=0 watch=7
2026-03-14T20:20:34.613431 | deploy=0 watch=7
2026-03-14T20:21:34.614512 | deploy=0 watch=7
2026-03-14T20:22:34.615591 | deploy=0 watch=7
2026-03-14T20:23:34.616768 | deploy=0 watch=7
2026-03-14T20:24:34.617786 | deploy=0 watch=7
2026-03-14T20:25:34.619226 | deploy=0 watch=7
2026-03-14T20:26:34.620257 | deploy=0 watch=7
2026-03-14T20:27:34.621545 | deploy=0 watch=7
2026-03-14T20:28:34.622957 | deploy=0 watch=7
2026-03-14T20:29:34.624099 | deploy=0 watch=7
2026-03-14T20:30:34.625213 | deploy=0 watch=7
2026-03-14T20:31:34.626382 | deploy=0 watch=7
2026-03-14T20:32:34.627445 | deploy=0 watch=7
2026-03-14T20:33:34.628764 | deploy=0 watch=7
2026-03-14T20:34:34.630323 | deploy=0 watch=7
2026-03-14T20:35:34.631354 | deploy=0 watch=7
2026-03-14T20:36:34.632340 | deploy=0 watch=7
2026-03-14T20:37:34.633398 | deploy=0 watch=7
2026-03-14T20:38:34.634520 | deploy=0 watch=7
2026-03-14T20:39:34.635889 | deploy=0 watch=7
2026-03-14T20:40:34.637068 | deploy=0 watch=7
2026-03-14T20:41:34.638204 | deploy=0 watch=7
2026-03-14T20:42:34.639841 | deploy=0 watch=7
2026-03-14T20:43:34.640937 | deploy=0 watch=7
2026-03-14T20:44:34.642122 | deploy=0 watch=7
2026-03-14T20:45:34.643205 | deploy=0 watch=7
2026-03-14T20:46:34.644155 | deploy=0 watch=7
2026-03-14T20:47:34.645331 | deploy=0 watch=7
2026-03-14T20:48:34.646711 | deploy=0 watch=7
2026-03-14T20:49:34.647796 | deploy=0 watch=7
2026-03-14T20:50:34.648768 | deploy=0 watch=7
2026-03-14T20:51:34.649902 | deploy=0 watch=7
2026-03-14T20:52:34.650978 | deploy=0 watch=7
2026-03-14T20:53:34.652070 | deploy=0 watch=7
2026-03-14T20:54:34.653069 | deploy=0 watch=7
2026-03-14T20:55:34.654260 | deploy=0 watch=7
2026-03-14T20:56:34.655542 | deploy=0 watch=7
2026-03-14T20:57:34.656557 | deploy=0 watch=7
2026-03-14T20:58:34.657842 | deploy=0 watch=7
2026-03-14T20:59:34.659130 | deploy=0 watch=7
2026-03-14T21:00:34.660530 | deploy=0 watch=7
2026-03-14T21:01:34.661497 | deploy=0 watch=7
2026-03-14T21:02:34.662801 | deploy=0 watch=7
2026-03-14T21:03:34.663826 | deploy=0 watch=7
2026-03-14T21:04:34.665136 | deploy=0 watch=7
2026-03-14T21:05:34.666434 | deploy=0 watch=7
2026-03-14T21:06:34.667489 | deploy=0 watch=7
2026-03-14T21:07:34.668561 | deploy=0 watch=7
2026-03-14T21:08:34.669532 | deploy=0 watch=7
2026-03-14T21:09:34.671292 | deploy=0 watch=7
2026-03-14T21:10:34.672342 | deploy=0 watch=7
2026-03-14T21:11:34.673345 | deploy=0 watch=7
2026-03-14T21:12:34.674393 | deploy=0 watch=7
2026-03-14T21:13:34.675409 | deploy=0 watch=7
2026-03-14T21:14:34.676463 | deploy=0 watch=7
2026-03-14T21:15:34.677521 | deploy=0 watch=7
2026-03-14T21:16:34.678898 | deploy=0 watch=7
2026-03-14T21:17:34.679931 | deploy=0 watch=7
2026-03-14T21:18:34.680997 | deploy=0 watch=7
2026-03-14T21:19:34.682131 | deploy=0 watch=7
2026-03-14T21:20:34.683065 | deploy=0 watch=7
2026-03-14T21:21:34.684120 | deploy=0 watch=7
2026-03-14T21:22:34.685397 | deploy=0 watch=7
2026-03-14T21:23:34.686384 | deploy=0 watch=7
2026-03-14T21:24:34.687384 | deploy=0 watch=7
2026-03-14T21:25:34.688428 | deploy=0 watch=7
2026-03-14T21:26:34.689591 | deploy=0 watch=7
2026-03-14T21:27:34.690658 | deploy=0 watch=7
2026-03-14T21:28:34.691915 | deploy=0 watch=7
2026-03-14T21:29:34.693054 | deploy=0 watch=7
2026-03-14T21:30:34.694382 | deploy=0 watch=7
2026-03-14T21:31:34.695566 | deploy=0 watch=7
2026-03-14T21:32:34.696754 | deploy=0 watch=7
2026-03-14T21:33:34.697890 | deploy=0 watch=7
2026-03-14T21:34:34.699268 | deploy=0 watch=7
2026-03-14T21:35:34.700520 | deploy=0 watch=7
2026-03-14T21:36:34.701920 | deploy=0 watch=7
2026-03-14T21:37:34.702980 | deploy=0 watch=7
2026-03-14T21:38:34.704040 | deploy=0 watch=7
2026-03-14T21:39:34.705360 | deploy=0 watch=7
2026-03-14T21:40:34.706565 | deploy=0 watch=7
2026-03-14T21:41:34.707562 | deploy=0 watch=7
2026-03-14T21:42:34.708581 | deploy=0 watch=7
2026-03-14T21:43:34.709696 | deploy=0 watch=7
2026-03-14T21:44:34.710798 | deploy=0 watch=7
2026-03-14T21:45:34.711879 | deploy=0 watch=7
2026-03-14T21:46:34.713059 | deploy=0 watch=7
2026-03-14T21:47:34.714236 | deploy=0 watch=7
2026-03-14T21:48:34.715354 | deploy=0 watch=7
2026-03-14T21:49:34.716705 | deploy=0 watch=7
2026-03-14T21:50:34.717805 | deploy=0 watch=7
2026-03-14T21:51:34.719370 | deploy=0 watch=7
2026-03-14T21:52:34.720612 | deploy=0 watch=7
2026-03-14T21:53:34.721836 | deploy=0 watch=7
2026-03-14T21:54:34.722856 | deploy=0 watch=7
2026-03-14T21:55:34.723953 | deploy=0 watch=7
2026-03-14T21:56:34.724969 | deploy=0 watch=7
2026-03-14T21:57:34.726025 | deploy=0 watch=7
2026-03-14T21:58:34.727068 | deploy=0 watch=7
2026-03-14T21:59:34.728277 | deploy=0 watch=7
2026-03-14T22:00:34.729363 | deploy=0 watch=7
2026-03-14T22:01:34.730484 | deploy=0 watch=7
2026-03-14T22:02:34.731810 | deploy=0 watch=7
2026-03-14T22:03:34.733004 | deploy=0 watch=7
2026-03-14T22:04:34.734362 | deploy=0 watch=7
2026-03-14T22:05:34.736507 | deploy=0 watch=7
2026-03-14T22:06:34.737941 | deploy=0 watch=7
2026-03-14T22:07:34.738986 | deploy=0 watch=7
2026-03-14T22:08:34.740250 | deploy=0 watch=7
2026-03-14T22:09:34.741281 | deploy=0 watch=7
2026-03-14T22:10:34.742662 | deploy=0 watch=7
2026-03-14T22:11:34.743854 | deploy=0 watch=7
2026-03-14T22:12:34.744966 | deploy=0 watch=7
2026-03-14T22:13:34.746145 | deploy=0 watch=7
2026-03-14T22:14:34.747286 | deploy=0 watch=7
2026-03-14T22:15:34.748312 | deploy=0 watch=7
2026-03-14T22:16:34.749490 | deploy=0 watch=7
2026-03-14T22:17:34.750837 | deploy=0 watch=7
2026-03-14T22:18:34.751879 | deploy=0 watch=7
2026-03-14T22:19:34.752908 | deploy=0 watch=7
2026-03-14T22:20:34.754190 | deploy=0 watch=7
2026-03-14T22:21:34.755288 | deploy=0 watch=7
2026-03-14T22:22:34.756558 | deploy=0 watch=7
2026-03-14T22:23:34.757619 | deploy=0 watch=7
2026-03-14T22:24:34.758717 | deploy=0 watch=7
2026-03-14T22:25:34.759682 | deploy=0 watch=7
2026-03-14T22:26:34.760804 | deploy=0 watch=7
2026-03-14T22:27:34.761954 | deploy=0 watch=7
2026-03-14T22:28:34.763281 | deploy=0 watch=7
2026-03-14T22:29:34.764934 | deploy=0 watch=7
2026-03-14T22:30:34.765973 | deploy=0 watch=7
2026-03-14T22:31:34.767131 | deploy=0 watch=7
2026-03-14T22:32:34.768553 | deploy=0 watch=7
2026-03-14T22:33:34.769654 | deploy=0 watch=7
2026-03-14T22:34:34.770968 | deploy=0 watch=7
2026-03-14T22:35:34.772261 | deploy=0 watch=7
2026-03-14T22:36:34.773439 | deploy=0 watch=7
2026-03-14T22:37:34.774701 | deploy=0 watch=7
2026-03-14T22:38:34.775991 | deploy=0 watch=7
2026-03-14T22:39:34.778029 | deploy=0 watch=7
2026-03-14T22:40:34.779210 | deploy=0 watch=7
2026-03-14T22:41:34.780412 | deploy=0 watch=7
2026-03-14T22:42:34.781636 | deploy=0 watch=7
2026-03-14T22:43:34.782736 | deploy=0 watch=7
2026-03-14T22:44:34.783892 | deploy=0 watch=7
2026-03-14T22:45:34.785069 | deploy=0 watch=7
2026-03-14T22:46:34.786426 | deploy=0 watch=7
2026-03-14T22:47:34.788189 | deploy=0 watch=7
2026-03-14T22:48:34.789344 | deploy=0 watch=7
2026-03-14T22:49:34.790460 | deploy=0 watch=7
2026-03-14T22:50:34.791597 | deploy=0 watch=7
2026-03-14T22:51:34.792687 | deploy=0 watch=7
2026-03-14T22:52:34.793855 | deploy=0 watch=7
2026-03-14T22:53:34.794969 | deploy=0 watch=7
2026-03-14T22:54:34.796294 | deploy=0 watch=7
2026-03-14T22:55:34.797333 | deploy=0 watch=7
2026-03-14T22:56:34.798613 | deploy=0 watch=7
2026-03-14T22:57:34.800031 | deploy=0 watch=7
2026-03-14T22:58:34.801474 | deploy=0 watch=7
2026-03-14T22:59:34.802642 | deploy=0 watch=7
2026-03-14T23:00:34.803858 | deploy=0 watch=7
2026-03-14T23:01:34.804904 | deploy=0 watch=7
2026-03-14T23:02:34.806148 | deploy=0 watch=7
2026-03-14T23:03:34.807556 | deploy=0 watch=7
2026-03-14T23:04:34.808882 | deploy=0 watch=7
2026-03-14T23:05:34.810217 | deploy=0 watch=7
2026-03-14T23:06:34.811215 | deploy=0 watch=7
2026-03-14T23:07:34.812249 | deploy=0 watch=7
2026-03-14T23:08:34.813679 | deploy=0 watch=7
2026-03-14T23:09:34.814731 | deploy=0 watch=7
2026-03-14T23:10:34.815997 | deploy=0 watch=7
2026-03-14T23:11:34.817025 | deploy=0 watch=7
2026-03-14T23:12:34.818207 | deploy=0 watch=7
2026-03-14T23:13:34.819311 | deploy=0 watch=7
2026-03-14T23:14:34.820564 | deploy=0 watch=7
2026-03-14T23:15:34.821757 | deploy=0 watch=7
2026-03-14T23:16:34.823743 | deploy=0 watch=7
2026-03-14T23:17:34.825066 | deploy=0 watch=7
2026-03-14T23:18:34.826259 | deploy=0 watch=7
2026-03-14T23:19:34.827440 | deploy=0 watch=7
2026-03-14T23:20:34.828720 | deploy=0 watch=7
2026-03-14T23:21:34.830036 | deploy=0 watch=7
2026-03-14T23:22:34.831119 | deploy=0 watch=7
2026-03-14T23:23:34.832518 | deploy=0 watch=7
2026-03-14T23:24:34.833887 | deploy=0 watch=7
2026-03-14T23:25:34.834864 | deploy=0 watch=7
2026-03-14T23:26:34.835963 | deploy=0 watch=7
2026-03-14T23:27:34.839175 | deploy=0 watch=7
2026-03-14T23:28:34.842573 | deploy=0 watch=7
2026-03-14T23:29:34.843514 | deploy=0 watch=7
2026-03-14T23:30:34.844894 | deploy=0 watch=7
2026-03-14T23:31:34.846266 | deploy=0 watch=7
2026-03-14T23:32:34.847560 | deploy=0 watch=7
2026-03-14T23:33:34.849024 | deploy=0 watch=7
2026-03-14T23:34:34.850484 | deploy=0 watch=7
2026-03-14T23:35:34.851773 | deploy=0 watch=7
2026-03-14T23:36:34.853271 | deploy=0 watch=7
2026-03-14T23:37:34.854428 | deploy=0 watch=7
2026-03-14T23:38:34.855808 | deploy=0 watch=7
2026-03-14T23:39:34.856881 | deploy=0 watch=7
2026-03-14T23:40:34.858148 | deploy=0 watch=7
2026-03-14T23:41:34.859406 | deploy=0 watch=7
2026-03-14T23:42:34.860596 | deploy=0 watch=7
2026-03-14T23:43:34.861713 | deploy=0 watch=7
2026-03-14T23:44:34.862787 | deploy=0 watch=7
2026-03-14T23:45:34.863815 | deploy=0 watch=7
2026-03-14T23:46:34.865180 | deploy=0 watch=7
2026-03-14T23:47:34.866464 | deploy=0 watch=7
2026-03-14T23:48:34.867547 | deploy=0 watch=7
2026-03-14T23:49:34.868847 | deploy=0 watch=7
2026-03-14T23:50:34.869888 | deploy=0 watch=7
2026-03-14T23:51:34.871031 | deploy=0 watch=7
2026-03-14T23:52:34.872133 | deploy=0 watch=7
2026-03-14T23:53:34.873289 | deploy=0 watch=7
2026-03-14T23:54:34.874485 | deploy=0 watch=7
2026-03-14T23:55:34.875512 | deploy=0 watch=7
2026-03-14T23:56:34.876678 | deploy=0 watch=7
2026-03-14T23:57:34.877651 | deploy=0 watch=7
2026-03-14T23:58:34.878683 | deploy=0 watch=7
2026-03-14T23:59:34.879886 | deploy=0 watch=7
2026-03-15T00:00:34.881195 | deploy=0 watch=7
2026-03-15T00:01:34.882463 | deploy=0 watch=7
2026-03-15T00:02:34.883616 | deploy=0 watch=7
2026-03-15T00:03:34.884706 | deploy=0 watch=7
2026-03-15T00:04:34.885963 | deploy=0 watch=7
2026-03-15T00:05:34.887099 | deploy=0 watch=7
2026-03-15T00:06:34.888219 | deploy=0 watch=7
2026-03-15T00:07:34.889655 | deploy=0 watch=7
2026-03-15T00:08:34.890847 | deploy=0 watch=7
2026-03-15T00:09:34.892099 | deploy=0 watch=7
2026-03-15T00:10:34.893167 | deploy=0 watch=7
2026-03-15T00:11:34.894293 | deploy=0 watch=7
2026-03-15T00:12:34.895523 | deploy=0 watch=7
2026-03-15T00:13:34.896599 | deploy=0 watch=7
2026-03-15T00:14:34.897967 | deploy=0 watch=7
2026-03-15T00:15:34.899424 | deploy=0 watch=7
2026-03-15T00:16:34.900780 | deploy=0 watch=7
2026-03-15T00:17:34.901896 | deploy=0 watch=7
2026-03-15T00:18:34.903299 | deploy=0 watch=7
2026-03-15T00:19:34.904812 | deploy=0 watch=7
2026-03-15T00:20:34.908260 | deploy=0 watch=7
2026-03-15T00:21:34.909311 | deploy=0 watch=7
2026-03-15T00:22:34.910585 | deploy=0 watch=7
2026-03-15T00:23:34.911983 | deploy=0 watch=7
2026-03-15T00:24:34.913140 | deploy=0 watch=7
2026-03-15T00:25:34.914332 | deploy=0 watch=7
2026-03-15T00:26:34.915516 | deploy=0 watch=7
2026-03-15T00:27:34.916907 | deploy=0 watch=7
2026-03-15T00:28:34.918139 | deploy=0 watch=7
2026-03-15T00:29:34.919173 | deploy=0 watch=7
2026-03-15T00:30:34.920453 | deploy=0 watch=7
2026-03-15T00:31:34.921593 | deploy=0 watch=7
2026-03-15T00:32:34.922852 | deploy=0 watch=7
2026-03-15T00:33:34.924272 | deploy=0 watch=7
